genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
ACTR3C;0.0017571664922665447;0.0001306103911663315;4,17E+08;0.48467372978182127
MRPL32;0.0017761270546003366;-7,21E+10;2,31E+11;0.48467372978182127
FAM213A;0.0018267512518978955;0.00011977657416880907;3,84E+10;0.4912637134814109
KLB;0.0018951006110664397;-0.0001429776537235829;4,60E+10;0.5023640991278407
PDCL;0.0019245761539251885;-0.0004792733501794563;0.00015452016679891423;0.502992043834307
TRAPPC6A;0.0019947141004786895;0.00017239238838071032;5,58E+10;0.504620980558433
ATXN3;0.0020254475250594496;-0.0003532143336925513;0.0001144373027138412;0.504620980558433
FGB;0.0020367618749461175;0.00010855902891113675;3,52E+09;0.504620980558433
PKMYT1;0.002065158738268874;-0.0002380011817882067;7,73E+10;0.504620980558433
GLRA2;0.0020667813387821136;-0.0005644301889437535;0.00018322561439483738;0.504620980558433
PCYT1A;0.0021359566136296792;-0.00019868015216932238;6,47E+10;0.5070134006038208
YPEL5;0.0021830846108767603;0.001541977194515248;0.0005032268814897471;0.5070134006038208
XPO6;0.002209649711757338;-0.0001556557304778352;5,09E+11;0.5070134006038208
ZNF831;0.0022566581604926694;0.00010531369751497818;3,45E+10;0.5070134006038208
EPB41L4B;0.0023177179239768897;8,96E+10;2,94E+11;0.5070134006038208
BNIP2;0.002331027791274441;0.00019102314889297726;6,27E+10;0.5070134006038208
MS4A6E;0.002331522547139323;-0.0009830243424980582;0.0003228911973645523;0.5070134006038208
PAM16;0.0023378749597491285;0.0013885111584335972;0.0004562029575571887;0.5070134006038208
GYPA;0.002362681030761369;0.0001484963507905951;4,88E+11;0.5070134006038208
CLPTM1;0.002392444561606721;0.00016051017540957068;5,29E+10;0.5070134006038208
TNIP1;0.002406240402692292;-0.00013791038340787323;4,54E+10;0.5070134006038208
SEMA6D;0.0024457844406126964;0.00013532390135010829;4,47E+10;0.5070134006038208
PJA2;0.002474315592404868;0.00018886280648424872;6,24E+10;0.5070134006038208
STRADA;0.0024960972252388155;-0.00018641348223437824;6,16E+10;0.5070134006038208
HIST1H4B;0.002519887541056808;-0.00025744994164291385;8,52E+10;0.5070134006038208
LCAT;0.0025390523459137733;0.0002544818407605555;8,43E+08;0.5070134006038208
NANOS1;0.002541078155645362;0.0003224669708564672;0.0001068316481885893;0.5070134006038208
CRYGN;0.002644740870605851;0.00030967258459041317;0.0001030071219325139;0.5079070468083514
OR7E24;0.0026513691259019002;0.00025058220896650947;8,34E+10;0.5079070468083514
TNRC18;0.002657462750252376;6,79E+10;2,26E+11;0.5079070468083514
APOC3;0.002708355003948881;-0.0003965726107794368;0.0001322310883653578;0.5079070468083514
RABL2B;0.00271640435746554;-0.0002827445515457558;9,43E+10;0.5079070468083514
SPACA9;0.0027426719954644872;0.0002327318071799809;7,77E+10;0.5079070468083514
EFS;0.0027439688826279497;0.00010764218956224672;3,59E+10;0.5079070468083514
KCNQ2;0.0027881543836983714;-0.00023933466460071055;8,00E+10;0.5079070468083514
CREB5;0.0028224526072400803;0.00018533569502407504;6,21E+10;0.5079070468083514
KLHL9;0.0028273126656014687;0.00031049240925703407;0.00010398390340746175;0.5079070468083514
ABCG8;0.002846644366677546;8,10E+09;2,71E+11;0.5079070468083514
ANLN;0.0028754277240299582;-0.00011107306037474088;3,73E+10;0.5081565414009516
DRAP1;0.0029451655962075573;0.00036801031494013793;0.0001237652416733661;0.5155706868229003
OR13J1;0.0029851139924882996;0.000279758986739743;9,42E+10;0.5176801424730176
SHISA2;0.0030578744127263587;-0.00017352975597898057;5,86E+11;0.5207576423706334
DPP9;0.00307430521560425;-9,58E+10;3,24E+09;0.5207576423706334
RBMXL2;0.003098292811858329;-0.00014192888862800667;4,80E+11;0.5207576423706334
METTL27;0.003142547398798353;0.00026076315641111806;8,83E+10;0.5207576423706334
GNAL;0.003143180423879658;0.0002893775632427165;9,80E+10;0.5207576423706334
NKX2-6;0.0032316587763407075;0.00023293357388605074;7,91E+10;0.5306784093254705
UBE2B;0.0033436091367894695;-0.0007816152852562912;0.00026637260894902414;0.5331957973084811
KRTAP4-5;0.0033506581911492213;0.0002477110344434974;8,44E+10;0.5331957973084811
ANGPTL3;0.0033649899689216847;-0.00010241038716800418;3,49E+10;0.5331957973084811
SHOC2;0.0034280061800081143;-0.0004624564354170879;0.000158021170384694;0.5331957973084811
POTEJ;0.0034349835893816277;8,64E+10;2,95E+11;0.5331957973084811
ETV6;0.003448785799707214;-0.00017463495574896094;5,97E+11;0.5331957973084811
PAX2;0.003478665473367923;0.0002447476255901044;8,38E+10;0.5331957973084811
PPP1R37;0.0035293353027221947;9,23E+10;3,16E+10;0.5331957973084811
NPC1L1;0.0035371836252763517;-9,47E+10;3,25E+11;0.5331957973084811
NR1H4;0.003558447063295628;-0.00013836353561279477;4,75E+11;0.5331957973084811
ATXN2L;0.0035630674103390636;0.00010281900857221223;3,53E+10;0.5331957973084811
DRC1;0.003630310634376097;8,10E+09;2,78E+11;0.5353254153341771
SHMT1;0.003645151466788794;-0.00011373629378890181;3,91E+09;0.5353254153341771
FOXL1;0.0036751265934166655;-0.00024932156918803947;8,58E+10;0.5353254153341771
LOC388813;0.0036926952555925126;-0.12045583847030825;0.041488811862312784;0.5353254153341771
PDE8A;0.003744458706858751;0.00017339480260641864;5,98E+11;0.537965026497658
MFSD13A;0.003802111088839053;-0.0001533710632453146;5,30E+11;0.537965026497658
ZFP28;0.003883305835928812;0.0002027556497729286;7,02E+10;0.537965026497658
LAMB1;0.0038906675990332588;8,02E+10;2,78E+11;0.537965026497658
RNF26;0.0039144579409415734;0.00033366585223100194;0.00011565458165729991;0.537965026497658
OCRL;0.003990521317778131;0.0002176627601603116;7,56E+10;0.537965026497658
PAPOLB;0.003994397600516602;-0.00016101205022420913;5,59E+10;0.537965026497658
MLXIPL;0.0039981508746928405;8,56E+10;2,97E+10;0.537965026497658
ALB;0.004004026143958677;0.00020148728571601726;7,00E+09;0.537965026497658
SLC33A1;0.004013488118415448;0.00010864711980489013;3,78E+10;0.537965026497658
FBLN1;0.004029809155161375;-0.00013719207053280977;4,77E+10;0.537965026497658
ATP6V1C2;0.004113572384181688;-0.00015052921388604624;5,25E+10;0.5452246368633957
SART1;0.00416321736056381;0.0001244330710589159;4,34E+10;0.546977748356697
ONECUT2;0.004185753409498328;-0.00018655969856501108;6,51E+10;0.546977748356697
TFPT;0.004247014783714729;-0.00022396137945444975;7,83E+10;0.5487630730610371
FAHD2B;0.004271047304755781;0.00015653927271349764;5,48E+11;0.5487630730610371
INSR;0.004361967340698359;-8,03E+09;2,82E+11;0.5487630730610371
ANKRD31;0.004385101062260214;0.0001441036108529385;5,06E+11;0.5487630730610371
WDR74;0.004415898674837835;-0.0001639389902100348;5,76E+10;0.5487630730610371
UBE2T;0.00443784142412701;0.0002020924103078217;7,10E+10;0.5487630730610371
SEC16A;0.0044703998893375315;-7,59E+10;2,67E+09;0.5487630730610371
PLA2G12A;0.004482840200116858;7,75E+09;2,73E+10;0.5487630730610371
KCNG4;0.004502076284151705;7,55E+09;2,66E+10;0.5487630730610371
POMK;0.004502725909001591;-0.00022976230986174737;8,09E+10;0.5487630730610371
SLC44A4;0.00452472247134828;0.000118171422968626;4,16E+11;0.5487630730610371
CCL5;0.004605287532139264;0.00026616646407612966;9,39E+09;0.5549072431582869
TSPAN16;0.004681679114379041;-0.00022811104565863922;8,07E+10;0.5574781331940639
SEC61G;0.0046867098932029515;-0.0016143989592208034;0.0005708912074576508;0.5574781331940639
VIRMA;0.004804425729438184;0.00013024207581697355;4,62E+10;0.5601744970268545
BEST2;0.004810335893499731;-0.00010535442846407349;3,74E+11;0.5601744970268545
NPBWR2;0.004828318413778679;-0.0002290545055400206;8,13E+10;0.5601744970268545
HIPK4;0.004831938058728726;0.00013510463555157164;4,79E+11;0.5601744970268545
METTL26;0.004860319789896722;-0.00025593056002887806;9,09E+10;0.5601744970268545
NFIA;0.004947729122407651;0.0002778135133972145;9,88E+10;0.5658488358656527
CACNA2D4;0.004973474768665057;-7,70E+10;2,74E+10;0.5658488358656527
GPR143;0.005001035195191154;-0.0005279982980608198;0.00018809989046099235;0.5658488358656527
PPL;0.0050550425687705975;6,30E+10;2,25E+11;0.5684931509461043
FAM53C;0.005217887027483955;-0.00023084221752235113;8,26E+10;0.5800057307021468
PROX2;0.005219926548138527;-0.00017308919397814436;6,20E+10;0.5800057307021468
ABHD14A;0.005302874909981275;-0.0001351228707791231;4,85E+10;0.5823389953493426
URGCP;0.0053367305268612625;0.00012476180635599072;4,48E+11;0.5823389953493426
MT3;0.005354034585913318;-0.00021770909619565315;7,82E+10;0.5823389953493426
GPR137B;0.0053664565749481355;-8,78E+10;3,15E+10;0.5823389953493426
COPRS;0.005453419643209861;0.0002426058514347096;8,73E+10;0.5828691120809083
RRBP1;0.005453540306664211;-6,74E+10;2,43E+11;0.5828691120809083
INTS7;0.005495317245499795;0.00010618556001498493;3,82E+11;0.5828691120809083
KDM6B;0.005525977519067204;-0.0001022565805266007;3,69E+09;0.5828691120809083
LCN9;0.005528398562526399;0.00034117146316283895;0.0001229642896286948;0.5828691120809083
SYCP2;0.005594459044804948;-0.00014512938353385395;5,24E+10;0.5865015934203425
ABCB10;0.005753678124977452;-0.00017677006075041097;6,40E+10;0.5984107554742425
HSH2D;0.005772554711677593;0.0007062550828715833;0.00025584596824332063;0.5984107554742425
F7;0.005895964876042009;0.00022377045366826873;8,13E+10;0.6078084679990862
SORL1;0.005991386519162442;-6,70E+10;2,44E+10;0.6114304972765586
ZNF404;0.005997000997215654;0.00024601056952197495;8,95E+10;0.6114304972765586
ALKBH6;0.006115463708319127;-0.00031618029488210685;0.00011532836687427132;0.6201013364566652
FGL1;0.006231912963841502;-9,65E+10;3,53E+10;0.6268302169968775
H1F0;0.006285795475687432;-0.0006168321753451311;0.00022573681838513902;0.6268302169968775
DOK7;0.006316235391613929;0.00010060451913107328;3,68E+10;0.6268302169968775
SP4;0.006322777301228698;-0.00023021554594643918;8,43E+10;0.6268302169968775
RASSF7;0.006350726492531417;-0.00016515446386195995;6,05E+10;0.6268302169968775
PROC;0.006469070757921641;0.0002319285271691027;8,52E+10;0.6351326824549945
FCN2;0.006532243764028323;9,66E+10;3,55E+11;0.6370100366384245
CD6;0.00657166704436318;0.00022865019065140585;8,41E+10;0.6370100366384245
KIAA1549L;0.0067283533500793235;-8,10E+10;2,99E+11;0.6370100366384245
APOD;0.006732254435217779;-0.00025726040458565777;9,49E+10;0.6370100366384245
TAF7L;0.006742578365169398;0.00045642931763396097;0.0001684653261618068;0.6370100366384245
LRIG2;0.00687545056175891;-0.00012507656109166055;4,63E+11;0.6370100366384245
ALG1L;0.006878424950903579;-0.000235105564417126;8,70E+10;0.6370100366384245
SYNJ2;0.0068853176383027286;5,19E+10;1,92E+11;0.6370100366384245
NFATC2IP;0.0068944035848964485;-0.00019906074501242099;7,37E+10;0.6370100366384245
ZNF547;0.0068995217452035495;-0.000161771179072608;5,99E+10;0.6370100366384245
MPRIP;0.00690301327884159;0.00011690094508669945;4,33E+11;0.6370100366384245
TMEM266;0.006928540865248256;0.00010350569579452106;3,83E+11;0.6370100366384245
MRE11;0.006934470112144953;-9,75E+10;3,61E+10;0.6370100366384245
LGR6;0.007044915061449519;-0.00011081622679811937;4,11E+10;0.6405761639794556
ADSS;0.007107719261500672;0.00023782076598447954;8,84E+10;0.6405761639794556
ERRFI1;0.007132163883129743;0.00015380822596126632;5,72E+10;0.6405761639794556
NUP88;0.007143364745243265;-8,78E+10;3,26E+10;0.6405761639794556
ATP6V1D;0.007161661677854498;0.00012769000736191397;4,75E+11;0.6405761639794556
EXOC1;0.007242966802475419;-8,56E+10;3,19E+10;0.6405761639794556
FUNDC2;0.007283897993770763;0.0006641070548887508;0.0002474672413923519;0.6405761639794556
MROH8;0.0073087062846623335;-9,67E+09;3,60E+11;0.6405761639794556
EPYC;0.007342600427585966;-7,72E+10;2,88E+11;0.6405761639794556
AIFM3;0.007351525204830689;6,15E+10;2,29E+09;0.6405761639794556
CBX1;0.007364517332234935;-0.0006513747409023635;0.00024305632991680084;0.6405761639794556
TOGARAM2;0.007397155065848344;-7,95E+10;2,97E+10;0.6405761639794556
LRIF1;0.007422067000193089;0.0001336076804047909;4,99E+10;0.6405761639794556
IL17B;0.0075551891099964776;-0.00023341941679151377;8,74E+10;0.6490467089124752
NLRP10;0.0076537746619794785;0.0002902357631660751;0.00010882437164660546;0.6517291772655678
SBF1;0.007688023631589432;-5,67E+10;2,13E+11;0.6517291772655678
CR1;0.00770433464252141;9,36E+10;3,51E+11;0.6517291772655678
GLTPD2;0.007726903373487008;-0.00018312658378612617;6,87E+10;0.6517291772655678
PLIN1;0.007843683085179487;-8,79E+10;3,31E+11;0.6538380962585053
GUCY2F;0.00785633995281995;-8,78E+10;3,30E+11;0.6538380962585053
GIPR;0.007896849544816457;0.00011019238801942767;4,15E+10;0.6538380962585053
NGEF;0.007926072884710025;8,60E+10;3,24E+10;0.6538380962585053
NKG7;0.00796124515580828;-0.00028397496292956333;0.00010700910255613185;0.6538380962585053
UGT2B7;0.007988357670717327;-0.0001499110806603403;5,65E+11;0.6538380962585053
PROP1;0.008033318019840663;0.00020387188705555114;7,69E+09;0.6538380962585053
FSCN2;0.008092958145750171;6,80E+10;2,57E+11;0.6538380962585053
B4GALNT3;0.008107718239570915;-7,54E+10;2,85E+11;0.6538380962585053
STMN4;0.008154493169842836;0.00032665085824214635;0.0001234675330923161;0.6538380962585053
GPR1;0.008219609148723744;0.00010784194671466939;4,08E+11;0.6538380962585053
LGALS3BP;0.0082475982598679;0.0002085422108668442;7,89E+10;0.6538380962585053
NUPR2;0.008263653397108165;-0.00017458484100023463;6,61E+10;0.6538380962585053
PLEKHA5;0.008299621524667958;-0.00011777839609344976;4,46E+10;0.6538380962585053
PLTP;0.008351081024543931;0.00010003082308367064;3,79E+10;0.6538380962585053
OR2T34;0.008370616159035005;-0.00015617964689640368;5,92E+11;0.6538380962585053
IGFBP6;0.008383834557317027;0.00022893101118757426;8,68E+09;0.6538380962585053
GAS2L3;0.008451376478996043;-0.00010606013982848542;4,03E+10;0.6538380962585053
SPON2;0.008491635445674467;-0.00018543607228752057;7,05E+10;0.6538380962585053
KIAA1683;0.0085523922026675;-9,48E+10;3,61E+11;0.6538380962585053
SMIM7;0.008606543595860801;0.00022950680779315285;8,74E+10;0.6538380962585053
SPDYE6;0.008632245731319077;0.0025968833253066544;0.0009887912809727146;0.6538380962585053
ARNTL2;0.008685261311951372;-0.00011260155602236783;4,29E+10;0.6538380962585053
SLC4A1AP;0.008687012402341206;0.0001425552537410837;5,43E+10;0.6538380962585053
AASDH;0.008749871231615296;8,70E+09;3,32E+11;0.6538380962585053
MARCO;0.008763382744252765;0.00018334170579868515;6,99E+10;0.6538380962585053
MMP7;0.008783103220274055;-0.0003049776129748092;0.00011638506866243077;0.6538380962585053
ZNF43;0.008801732438000824;8,55E+10;3,26E+11;0.6538380962585053
CBX4;0.008818699631155304;0.0003646437796364211;0.00013922807080851742;0.6538380962585053
CACNB2;0.008839856679536622;-7,68E+10;2,93E+11;0.6538380962585053
FXYD4;0.008844220853679932;0.0005284553354899585;0.0002018504915662439;0.6538380962585053
HMGCR;0.00897354405924768;-0.0001806373049877654;6,91E+10;0.6593540503103473
PAXBP1;0.009010023977152455;-0.00018445390765874317;7,06E+10;0.6593540503103473
GNB1L;0.009060236126983852;0.00015040086186427518;5,76E+11;0.6593540503103473
GRAMD4;0.009092364605737114;0.00020746919904261006;7,95E+10;0.6593540503103473
HRH4;0.009110269775049591;-0.00015471320476192102;5,93E+11;0.6593540503103473
NRAP;0.009132032276878598;4,57E+10;1,75E+11;0.6593540503103473
TERF2IP;0.009205976105084656;0.00023140460373530494;8,89E+10;0.6621166380075615
ULBP2;0.009285664002820966;0.00035322134231277955;0.00013578184035984884;0.665269425622957
MYB;0.009376843353915091;-0.00020915206372297147;8,05E+09;0.669218097212494
PRDM14;0.00942219867338517;0.00020394071331247287;7,85E+10;0.6698786152618208
PQLC2L;0.009587832009895469;0.0005662475505232269;0.00021859592354190195;0.6757243818392499
ANKRD54;0.009598207049854448;0.0001991333618296619;7,69E+10;0.6757243818392499
CAMK2N1;0.009650672304945943;0.0012233513285528888;0.0004726767370646695;0.6757243818392499
ANAPC10;0.009657443657981038;0.00023220136517011409;8,97E+09;0.6757243818392499
NKX6-3;0.009717052649744018;0.0002322125197557336;8,98E+10;0.6757243818392499
CNTFR;0.009749728338015835;-0.000250571310017383;9,69E+09;0.6757243818392499
ASMTL;0.00975933036931014;0.0002493091191308689;9,65E+10;0.6757243818392499
ABCA6;0.009836960296759017;9,15E+10;3,54E+10;0.6761686288723253
POGK;0.009870681239665646;0.00010642693006111676;4,12E+11;0.6761686288723253
MTRNR2L10;0.009944314020888424;0.0023124462913900815;0.0008970641458406173;0.6761686288723253
KIF5A;0.009947005035248282;0.00010479212751824764;4,07E+10;0.6761686288723253
MED29;0.009947943289617634;0.0003073787213497889;0.00011924684301032624;0.6761686288723253
CD5;0.01009948920088203;-0.00010713680961313623;4,16E+09;0.683937153379562
CCDC121;0.010141204866344379;-0.0002397769347602147;9,33E+10;0.683937153379562
SLC8A2;0.010175773738255577;0.0001783914300101408;6,94E+10;0.683937153379562
CDH15;0.01025511595146963;-0.0001118877894361847;4,36E+11;0.683937153379562
ZNF217;0.010313531606811964;0.00012389131466038428;4,83E+10;0.683937153379562
C3orf33;0.010329245349715655;-0.00028483457121308386;0.00011106214007890326;0.683937153379562
HS1BP3;0.010335016383544695;6,73E+10;2,62E+11;0.683937153379562
TRAF3IP3;0.010357099595799574;-0.00013446080289754214;5,24E+11;0.683937153379562
FBXO43;0.010421235159553184;-0.00022876903024838483;8,93E+10;0.6857320553924429
ECM2;0.010507277522588229;-8,63E+10;3,37E+11;0.6869964893499682
ALPL;0.010514496819109235;0.00010315698860078457;4,03E+10;0.6869964893499682
IL10RB;0.010577330617141988;-0.00027001722759733757;0.00010562424802540043;0.6872982273264888
BRWD3;0.010593193199793911;-0.00023666689340571222;9,26E+10;0.6872982273264888
RNF32;0.010668645368812416;-0.00023746530727472538;9,30E+10;0.6897818239152724
DOCK1;0.01078204980240626;-5,25E+10;2,06E+10;0.6943071343492793
SLC35G6;0.010813470674010655;0.0002292405993307512;8,99E+10;0.6943071343492793
PKP4;0.010908807963407733;5,89E+10;2,31E+11;0.6980132433413583
CREBZF;0.010987714379353499;0.0002787178619948197;0.00010959672837841546;0.6992685471345824
FKBP3;0.01107846295752565;0.0003591400364771898;0.00014137997822634817;0.6992685471345824
SMG5;0.011078729949958024;7,51E+10;2,96E+11;0.6992685471345824
ZNF3;0.011121156471703772;-0.0002432881410414859;9,58E+10;0.6992685471345824
CCR3;0.011147560601826383;-0.000145890395852615;5,75E+10;0.6992685471345824
JOSD2;0.011154531685268183;0.0002886531039070162;0.0001137391092635336;0.6992685471345824
C1orf174;0.011280844720454071;0.00011128497061918195;4,39E+10;0.7013270262404484
TMEM168;0.011294863413349569;0.00016136348318291895;6,37E+10;0.7013270262404484
KCTD13;0.011300753440714274;-0.00022948000544532483;9,06E+10;0.7013270262404484
ZNF550;0.01136631328218456;-9,93E+10;3,92E+10;0.7018040923444056
ZNF627;0.011433256948358379;-0.00020600616784592347;8,15E+10;0.7018040923444056
PDE12;0.011557444980734936;-0.00023847751968741196;9,44E+10;0.7018040923444056
ELMOD1;0.01160334466218265;0.0001876648013981672;7,44E+10;0.7018040923444056
DSPP;0.01160883324236184;0.00020554368735076166;8,14E+10;0.7018040923444056
PSMC2;0.011609371314352204;0.0003895322562995836;0.00015434154222136859;0.7018040923444056
KRTAP2-1;0.011640984715130552;0.00024048337177864638;9,53E+10;0.7018040923444056
HYLS1;0.011652488266632514;-0.00019126559067400657;7,58E+09;0.7018040923444056
NXPE4;0.011678345035742875;0.00013054489998141078;5,18E+10;0.7018040923444056
ZKSCAN8;0.011686649306662068;0.0001482340560765526;5,88E+10;0.7018040923444056
SLAIN1;0.011790915342362861;0.00013347322683809803;5,30E+10;0.7041997066071766
THOC1;0.011802441730697989;-0.00027835461239040756;0.00011054465644924605;0.7041997066071766
PLPPR2;0.011923291837506076;0.00017917327088089822;7,13E+10;0.7091301388998806
RPS5;0.012047272547680905;0.00040053958904842695;0.00015952742438471933;0.7127394473568921
DTX1;0.012074540846784913;-0.00016624789710169638;6,62E+10;0.7127394473568921
GNMT;0.012099209200119693;0.0004193184228172831;0.0001671077895584788;0.7127394473568921
USP13;0.012235528388455664;9,32E+10;3,72E+10;0.7184888125828586
TNFRSF4;0.012305373052777818;0.00017919156457481513;7,16E+10;0.7185004375622708
COQ5;0.012349356721479552;-0.00017677853189718764;7,07E+10;0.7185004375622708
RXFP3;0.012403960678722997;0.0002113192583851389;8,45E+10;0.7185004375622708
CHRNB4;0.012414336840440921;-7,08E+10;2,83E+10;0.7185004375622708
MON2;0.012480933359975483;-8,80E+10;3,52E+11;0.7185004375622708
SLC35F3;0.012605365670929562;-0.000203476305489367;8,16E+10;0.7185004375622708
ADPRM;0.012643086960491715;-0.00025856101849272697;0.0001036857484916433;0.7185004375622708
UCP3;0.012648856894641698;9,32E+10;3,74E+10;0.7185004375622708
TRPV4;0.012694343910351232;9,45E+10;3,79E+11;0.7185004375622708
ZFAND1;0.01272270088526634;-0.00019300933025131976;7,75E+10;0.7185004375622708
CLDN24;0.01273286770500964;-0.00030116047498647677;0.00012089041695156905;0.7185004375622708
POLG;0.01282063253281271;-5,16E+10;2,07E+11;0.7185004375622708
SPATA3;0.012821698788100747;0.0002018256279582994;8,11E+10;0.7185004375622708
CCDC77;0.012867302235673736;0.0001082009838083489;4,35E+10;0.7185004375622708
ALPPL2;0.012869588328590687;-0.00013616708763200094;5,47E+10;0.7185004375622708
PLXNA1;0.01286990874058842;-8,00E+10;3,22E+10;0.7185004375622708
SLN;0.012899379376294495;-0.0017529339055866457;0.0007049617196164123;0.7185004375622708
COX6A1;0.012936375938688339;-0.0002785495431242804;0.00011206770984977759;0.7185004375622708
ZNF121;0.012976284716307483;0.0003617713663886606;0.00014561425164160942;0.7185004375622708
VWDE;0.01308173076272048;5,54E+10;2,23E+10;0.7185004375622708
