genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
TP53I13;0.6038813931816489;-0.00010091816016246391;0.00019451173797343138;0.9869098145664693
NUAK1;0.6039244521724204;-0.00014345365083262367;0.0002765284245871486;0.9869098145664693
OBP2B;0.604004609948309;0.0004252206400535267;0.0008198581854519885;0.9869098145664693
MTRNR2L5;0.6040135089154033;0.0012921487080789964;0.002491423644018266;0.9869098145664693
SLC17A8;0.6040225360217548;9,14E+10;0.00017629653638243578;0.9869098145664693
FANCM;0.6040846245584806;5,20E+10;0.0001003482320862519;0.9869098145664693
GJD4;0.6041626794139634;0.00018081999094367443;0.00034878728531235537;0.9869098145664693
GTF2I;0.6042331971899244;0.00023479480954666983;0.00045298871956348804;0.9869098145664693
DCT;0.6042629551025223;-0.00010471564107349754;0.000202044110130752;0.9869098145664693
CD4;0.6043340848880149;0.00014141420551457037;0.0002729060243720026;0.9869098145664693
TTC5;0.6043579009140788;0.00013415285151169683;0.00025890986924262247;0.9869098145664693
CTNS;0.6044164326703119;-0.00012401801705310789;0.0002393887875297445;0.9869098145664693
FAM120AOS;0.6044713837144114;0.0009548730502635931;0.0018434471391433358;0.9869098145664693
WDR46;0.6045266651770624;0.000133238143576015;0.0002572646175176756;0.9869098145664693
AVPI1;0.6045351307167015;-0.00022646853349443503;0.00043728998324176805;0.9869098145664693
CCSAP;0.6045368457273135;-0.0001719706760338539;0.00033206119096873603;0.9869098145664693
C19orf68;0.6045375917733102;0.00016505324306282163;0.00031870485645461795;0.9869098145664693
RPGRIP1;0.6045437874028483;-7,98E+10;0.0001540854381285452;0.9869098145664693
POTEE;0.6046610499213383;-7,80E+10;0.0001506323524045806;0.9869098145664693
SCYL1;0.6047342313048396;-9,08E+10;0.0001754251536638711;0.9869098145664693
TDO2;0.6048600122477745;-0.00011212170595649075;0.00021669153405670934;0.9869098145664693
PSMB7;0.6048688332505839;-0.00027152426713166063;0.0005247730286565699;0.9869098145664693
EN1;0.6049836784987983;0.00023447750552953154;0.0004533171779976937;0.9869098145664693
TLR4;0.6050245833925151;0.00010359052345195777;0.00020029505483716258;0.9869098145664693
TOMM22;0.6050813824416882;0.00031085962626509867;0.000601150005228449;0.9869098145664693
XPNPEP3;0.6050827636333874;-0.00012498287289826543;0.00024169668829698333;0.9869098145664693
TLE3;0.6051016660313568;-9,66E+10;0.0001868511432652109;0.9869098145664693
EFHC1;0.6051273942230402;9,44E+10;0.00018250166458380287;0.9869098145664693
RPL23;0.605140590802973;0.00044563441841214313;0.0008619230660762116;0.9869098145664693
