genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
SREBF2;0.003259243750234236;0.0018489138827899815;0.0006284086799688227;0.5148520323936384
NAT8L;0.0032693239896521764;0.007458036755627845;0.0025356610929744474;0.5148520323936384
ZNRD1;0.003304542144391955;0.0037784360630273494;0.0012860840000610081;0.5148520323936384
ADAMTSL4;0.0033271078619060536;0.0014075649037829027;0.0004794439101317871;0.5148520323936384
ACTL9;0.0033295022573419167;0.004043094314262839;0.0013772610564327296;0.5148520323936384
NDUFB6;0.0034236973193336145;0.004518525388231158;0.001543771924043989;0.5214067584086584
C9orf116;0.0034280892717102993;0.009043551578922396;0.0030901858778791397;0.5214067584086584
RTL10;0.0035418067982172807;0.0031369176136335397;0.0010756227809931998;0.5343233085180477
ALDH1A3;0.003650101872132753;0.004810478839938045;0.0016548118624565918;0.5416335899193893
SLC4A1AP;0.0036523053599237768;0.0027771429851865363;0.0009554033607231765;0.5416335899193893
TPT1;0.003677831015835474;-0.009161310326479292;0.00315407405691646;0.5416335899193893
ASAH2B;0.0037560822424722268;0.008487093999400659;0.002928605080935351;0.5444811545634889
SYT9;0.003774535294569918;0.0015302479130281125;0.0005283163648549564;0.5444811545634889
POM121L12;0.0037851944890434394;0.003966920599695805;0.0013699934540296404;0.5444811545634889
AADACL2;0.0038517510910500586;0.003758607328083016;0.0013005107114914501;0.548535964718575
BRIP1;0.0038725054633613563;0.0013399354428498646;0.00046390051043016005;0.548535964718575
C10orf35;0.004024633291955314;-0.004423682713908915;0.0015379926051669135;0.5657658739812333
MCRS1;0.004073613343071502;0.004541191769727298;0.0015809471052469042;0.5683456330378556
ZSCAN4;0.004184789917475916;0.009260356106946269;0.0032334423485273775;0.570715211568173
VSIG1;0.00420279029465777;-0.004277049984019357;0.0014941287931455269;0.570715211568173
ZBED4;0.004277861815567115;0.0029740799067725933;0.001040996124391237;0.570715211568173
ZDHHC3;0.004288210145765619;0.0027710762410218482;0.0009702006688715973;0.570715211568173
NBPF1;0.00433290888313478;0.00405433347795024;0.0014211296956217034;0.570715211568173
NTRK2;0.004393493549345673;0.0033819018417697447;0.001187265874743596;0.570715211568173
ATP7A;0.004397863273611762;0.0047185678069634664;0.0016567059177480534;0.570715211568173
DES;0.004427061197965225;0.0028769052899503397;0.0010108393101141652;0.570715211568173
DENND2C;0.004448916836891359;-0.001045979022262998;0.0003677214486732428;0.570715211568173
BSX;0.004470358447893407;0.005526198794606392;0.001943821940257044;0.570715211568173
TMEM191B;0.0045059459118050385;0.01330256646472207;0.004683298218863674;0.570715211568173
UBE2V2;0.004544154814563201;0.009254349857546735;0.003261177710408607;0.570715211568173
RBKS;0.004574469149219971;0.0030510752342991256;0.0010759857760264484;0.570715211568173
MTHFD1;0.004584039370941316;0.001978451164097519;0.0006978807436772418;0.570715211568173
TSHZ2;0.004600925608552794;0.0015878147600251098;0.0005603195154618094;0.570715211568173
DRAXIN;0.004687920199948693;-0.001591608225105153;0.0005628483191800239;0.570715211568173
B4GALNT3;0.004697026829518435;0.0014118718807593761;0.0004993970067653735;0.570715211568173
ISM1;0.004703051464389367;0.003659189205903541;0.001294489632871401;0.570715211568173
