genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
APTX;0.005146125880480704;0.00605242653634051;0.0021632929181989117;0.6351928413471387
SLC31A1;0.0051647380270407875;0.02413273515954281;0.008629257876041676;0.6351928413471387
UNC79;0.005168900573583635;0.0053181109154889035;0.0019017994759023575;0.6351928413471387
BAHD1;0.005311606613558758;-0.008506880997244882;0.0030517472567947344;0.6484353442183968
TGM5;0.005388791544551555;-0.005185055282668077;0.0018632065972470546;0.6499231042462672
TARSL2;0.005393843395878699;0.0070445845099892995;0.002531689612249621;0.6499231042462672
SPDYE5;0.005472637232595897;0.07107388527502546;0.02558590546983558;0.65516294508419
PANX1;0.005525086504393337;-0.011732785853724056;0.0042284088115809;0.6572019562533511
C12orf65;0.0056219900850746326;0.023696929047117173;0.008557653562203388;0.6644690956601584
HSPB3;0.005711759528397881;0.01214264870261667;0.004393260409057939;0.6675730755221151
NAA38;0.005720204732055201;0.011001253973396265;0.003980993574103512;0.6675730755221151
TMEM266;0.005869166594244083;0.005808660896328837;0.002108373711748357;0.6772234623358393
CFAP61;0.005875887984267629;-0.005664372588321444;0.002056280809994783;0.6772234623358393
STXBP1;0.006026737969945013;0.016919538514636834;0.006160706305666152;0.6875818245518582
DYRK1B;0.006073506407105049;0.007489850833094903;0.0027297100481506196;0.6875818245518582
USP26;0.006159815949750247;0.021737456066336036;0.007935722348957086;0.6875818245518582
DPP10;0.006183800610951741;0.0045860779610996045;0.0016750270928876465;0.6875818245518582
MSGN1;0.006199649756003359;0.03154648238422202;0.011525636584839247;0.6875818245518582
CYP46A1;0.006255539053421581;0.0158624930303939;0.005801687787792707;0.6875818245518582
ITGA2B;0.006265298773284423;0.006666617280264553;0.0024387651758344493;0.6875818245518582
C9orf172;0.006356941715447492;0.010061177509669644;0.0036870093928672047;0.6875818245518582
MRGPRE;0.006398111463492476;0.008977965220670429;0.0032926262073257615;0.6875818245518582
SRFBP1;0.006436442001125729;0.00902741642163314;0.0033131580916424984;0.6875818245518582
